utility,incident_id,substation,feeder,consumers_affected,start_local_raw,start_utc,etr_local_raw,etr_utc,duration_raw,duration_minutes,outage_comment,alias,opt_code,latitude,longitude,poly_vertices,poly_json,retrieved_utc
glendale,D172378,7,9,49,08/26 09:32 pm,2026-08-27T04:32:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 40 min,760,,,,34.140935835154295,-118.23787769833162,40,"[{""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}, {""lon"": ""-118.23827342084543"", ""lat"": ""34.13939092207456""}, {""lon"": ""-118.23848302821702"", ""lat"": ""34.13942847019852""}, {""lon"": ""-118.23867965427877"", ""lat"": ""34.1394995748558""}, {""lon"": ""-118.23885561272893"", ""lat"": ""34.13960145650525""}, {""lon"": ""-118.23900402511542"", ""lat"": ""34.13973013249885""}, {""lon"": ""-118.23911908971253"", ""lat"": ""34.139880572755644""}, {""lon"": ""-118.23919630832182"", ""lat"": ""34.14004689638055""}, {""lon"": ""-118.23923266213176"", ""lat"": ""34.1402226015441""}, {""lon"": ""-118.23925782292625"", ""lat"": ""34.1405153203978""}, {""lon"": ""-118.23926043551388"", ""lat"": ""34.1405647745112""}, {""lon"": ""-118.23926295517488"", ""lat"": ""34.14069215208619""}, {""lon"": ""-118.23926201776602"", ""lat"": ""34.14074729005536""}, {""lon"": ""-118.23923243053262"", ""lat"": ""34.141297080321806""}, {""lon"": ""-118.23920245234993"", ""lat"": ""34.14147104149783""}, {""lon"": ""-118.2391324623766"", ""lat"": ""34.14163686417091""}, {""lon"": ""-118.23902511879375"", ""lat"": ""34.14178824995087""}, {""lon"": ""-118.23888449863234"", ""lat"": ""34.14191944876673""}, {""lon"": ""-118.23871594293705"", ""lat"": ""34.14202547728107""}, {""lon"": ""-118.23852585390651"", ""lat"": ""34.142102308184""}, {""lon"": ""-118.2383214517135"", ""lat"": ""34.142147023174914""}, {""lon"": ""-118.2381105002435"", ""lat"": ""34.14215792381908""}, {""lon"": ""-118.2379010121718"", ""lat"": ""34.142134596066455""}, {""lon"": ""-118.237227653061"", ""lat"": ""34.14200306786799""}, {""lon"": ""-118.23701650307865"", ""lat"": ""34.14194215281152""}, {""lon"": ""-118.23682485518832"", ""lat"": ""34.14184654226357""}, {""lon"": ""-118.2366608490306"", ""lat"": ""34.14172029701227""}, {""lon"": ""-118.23653145015578"", ""lat"": ""34.14156877895137""}, {""lon"": ""-118.23644215418419"", ""lat"": ""34.14139842333448""}, {""lon"": ""-118.23639675341643"", ""lat"": ""34.14121646544325""}, {""lon"": ""-118.23639717580336"", ""lat"": ""34.1410306332813""}, {""lon"": ""-118.23649840041561"", ""lat"": ""34.14023287745703""}, {""lon"": ""-118.23654161570747"", ""lat"": ""34.14005896262014""}, {""lon"": ""-118.2366249850567"", ""lat"": ""34.1398954628321""}, {""lon"": ""-118.23674527469262"", ""lat"": ""34.13974871956608""}, {""lon"": ""-118.23689781892865"", ""lat"": ""34.13962442434795""}, {""lon"": ""-118.23707670114243"", ""lat"": ""34.13952739801814""}, {""lon"": ""-118.23727498325977"", ""lat"": ""34.13946140376568""}, {""lon"": ""-118.23748497484146"", ""lat"": ""34.13942900118342""}, {""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}]",2026-08-27T17:12:51Z
glendale,D172379,7,9,29,08/26 09:28 pm,2026-08-27T04:28:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 44 min,764,,,,34.141483783850944,-118.23788023909542,37,"[{""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}, {""lon"": ""-118.2365924716035"", ""lat"": ""34.140950128746084""}, {""lon"": ""-118.23668277820222"", ""lat"": ""34.140786512003075""}, {""lon"": ""-118.23681037384877"", ""lat"": ""34.1406410718651""}, {""lon"": ""-118.23697017279383"", ""lat"": ""34.14051960512757""}, {""lon"": ""-118.23715580584742"", ""lat"": ""34.14042695305582""}, {""lon"": ""-118.23735987423676"", ""lat"": ""34.14036680844122""}, {""lon"": ""-118.23757424448505"", ""lat"": ""34.140341568431154""}, {""lon"": ""-118.23779037255979"", ""lat"": ""34.140352238996094""}, {""lon"": ""-118.23799964437742"", ""lat"": ""34.14039839483984""}, {""lon"": ""-118.23854273532388"", ""lat"": ""34.140567990122165""}, {""lon"": ""-118.23874638295622"", ""lat"": ""34.140652830255966""}, {""lon"": ""-118.23892422668311"", ""lat"": ""34.14077116737902""}, {""lon"": ""-118.23906842099748"", ""lat"": ""34.14091778116794""}, {""lon"": ""-118.23917260470652"", ""lat"": ""34.14108620387635""}, {""lon"": ""-118.23923218156547"", ""lat"": ""34.141269005637625""}, {""lon"": ""-118.23925853147432"", ""lat"": ""34.14140527101127""}, {""lon"": ""-118.23927155847726"", ""lat"": ""34.14158137969227""}, {""lon"": ""-118.23924309124634"", ""lat"": ""34.14175622629169""}, {""lon"": ""-118.23917421946119"", ""lat"": ""34.14192311642399""}, {""lon"": ""-118.23906757981533"", ""lat"": ""34.14207566029616""}, {""lon"": ""-118.23892725509602"", ""lat"": ""34.14220801736309""}, {""lon"": ""-118.23838239813124"", ""lat"": ""34.14263030328244""}, {""lon"": ""-118.23820683136799"", ""lat"": ""34.142740941262886""}, {""lon"": ""-118.23800799681457"", ""lat"": ""34.142819797472725""}, {""lon"": ""-118.23779409885584"", ""lat"": ""34.142863618091944""}, {""lon"": ""-118.23757396349053"", ""lat"": ""34.14287059495638""}, {""lon"": ""-118.23735667411681"", ""lat"": ""34.14284044017502""}, {""lon"": ""-118.23715119669141"", ""lat"": ""34.142774398011326""}, {""lon"": ""-118.23696600973643"", ""lat"": ""34.14267519353776""}, {""lon"": ""-118.23680875446765"", ""lat"": ""34.14254692018326""}, {""lon"": ""-118.23668591948616"", ""lat"": ""34.14239487081521""}, {""lon"": ""-118.2365740829287"", ""lat"": ""34.14222042816957""}, {""lon"": ""-118.23648976310787"", ""lat"": ""34.14204810953359""}, {""lon"": ""-118.2364497667965"", ""lat"": ""34.141865071058696""}, {""lon"": ""-118.23645579611052"", ""lat"": ""34.14167910359264""}, {""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}]",2026-08-27T17:12:51Z
glendale,D172378,7,9,49,08/26 09:32 pm,2026-08-27T04:32:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 42 min,762,,,,34.140935835154295,-118.23787769833162,40,"[{""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}, {""lon"": ""-118.23827342084543"", ""lat"": ""34.13939092207456""}, {""lon"": ""-118.23848302821702"", ""lat"": ""34.13942847019852""}, {""lon"": ""-118.23867965427877"", ""lat"": ""34.1394995748558""}, {""lon"": ""-118.23885561272893"", ""lat"": ""34.13960145650525""}, {""lon"": ""-118.23900402511542"", ""lat"": ""34.13973013249885""}, {""lon"": ""-118.23911908971253"", ""lat"": ""34.139880572755644""}, {""lon"": ""-118.23919630832182"", ""lat"": ""34.14004689638055""}, {""lon"": ""-118.23923266213176"", ""lat"": ""34.1402226015441""}, {""lon"": ""-118.23925782292625"", ""lat"": ""34.1405153203978""}, {""lon"": ""-118.23926043551388"", ""lat"": ""34.1405647745112""}, {""lon"": ""-118.23926295517488"", ""lat"": ""34.14069215208619""}, {""lon"": ""-118.23926201776602"", ""lat"": ""34.14074729005536""}, {""lon"": ""-118.23923243053262"", ""lat"": ""34.141297080321806""}, {""lon"": ""-118.23920245234993"", ""lat"": ""34.14147104149783""}, {""lon"": ""-118.2391324623766"", ""lat"": ""34.14163686417091""}, {""lon"": ""-118.23902511879375"", ""lat"": ""34.14178824995087""}, {""lon"": ""-118.23888449863234"", ""lat"": ""34.14191944876673""}, {""lon"": ""-118.23871594293705"", ""lat"": ""34.14202547728107""}, {""lon"": ""-118.23852585390651"", ""lat"": ""34.142102308184""}, {""lon"": ""-118.2383214517135"", ""lat"": ""34.142147023174914""}, {""lon"": ""-118.2381105002435"", ""lat"": ""34.14215792381908""}, {""lon"": ""-118.2379010121718"", ""lat"": ""34.142134596066455""}, {""lon"": ""-118.237227653061"", ""lat"": ""34.14200306786799""}, {""lon"": ""-118.23701650307865"", ""lat"": ""34.14194215281152""}, {""lon"": ""-118.23682485518832"", ""lat"": ""34.14184654226357""}, {""lon"": ""-118.2366608490306"", ""lat"": ""34.14172029701227""}, {""lon"": ""-118.23653145015578"", ""lat"": ""34.14156877895137""}, {""lon"": ""-118.23644215418419"", ""lat"": ""34.14139842333448""}, {""lon"": ""-118.23639675341643"", ""lat"": ""34.14121646544325""}, {""lon"": ""-118.23639717580336"", ""lat"": ""34.1410306332813""}, {""lon"": ""-118.23649840041561"", ""lat"": ""34.14023287745703""}, {""lon"": ""-118.23654161570747"", ""lat"": ""34.14005896262014""}, {""lon"": ""-118.2366249850567"", ""lat"": ""34.1398954628321""}, {""lon"": ""-118.23674527469262"", ""lat"": ""34.13974871956608""}, {""lon"": ""-118.23689781892865"", ""lat"": ""34.13962442434795""}, {""lon"": ""-118.23707670114243"", ""lat"": ""34.13952739801814""}, {""lon"": ""-118.23727498325977"", ""lat"": ""34.13946140376568""}, {""lon"": ""-118.23748497484146"", ""lat"": ""34.13942900118342""}, {""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}]",2026-08-27T17:14:52Z
glendale,D172379,7,9,29,08/26 09:28 pm,2026-08-27T04:28:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 46 min,766,,,,34.141483783850944,-118.23788023909542,37,"[{""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}, {""lon"": ""-118.2365924716035"", ""lat"": ""34.140950128746084""}, {""lon"": ""-118.23668277820222"", ""lat"": ""34.140786512003075""}, {""lon"": ""-118.23681037384877"", ""lat"": ""34.1406410718651""}, {""lon"": ""-118.23697017279383"", ""lat"": ""34.14051960512757""}, {""lon"": ""-118.23715580584742"", ""lat"": ""34.14042695305582""}, {""lon"": ""-118.23735987423676"", ""lat"": ""34.14036680844122""}, {""lon"": ""-118.23757424448505"", ""lat"": ""34.140341568431154""}, {""lon"": ""-118.23779037255979"", ""lat"": ""34.140352238996094""}, {""lon"": ""-118.23799964437742"", ""lat"": ""34.14039839483984""}, {""lon"": ""-118.23854273532388"", ""lat"": ""34.140567990122165""}, {""lon"": ""-118.23874638295622"", ""lat"": ""34.140652830255966""}, {""lon"": ""-118.23892422668311"", ""lat"": ""34.14077116737902""}, {""lon"": ""-118.23906842099748"", ""lat"": ""34.14091778116794""}, {""lon"": ""-118.23917260470652"", ""lat"": ""34.14108620387635""}, {""lon"": ""-118.23923218156547"", ""lat"": ""34.141269005637625""}, {""lon"": ""-118.23925853147432"", ""lat"": ""34.14140527101127""}, {""lon"": ""-118.23927155847726"", ""lat"": ""34.14158137969227""}, {""lon"": ""-118.23924309124634"", ""lat"": ""34.14175622629169""}, {""lon"": ""-118.23917421946119"", ""lat"": ""34.14192311642399""}, {""lon"": ""-118.23906757981533"", ""lat"": ""34.14207566029616""}, {""lon"": ""-118.23892725509602"", ""lat"": ""34.14220801736309""}, {""lon"": ""-118.23838239813124"", ""lat"": ""34.14263030328244""}, {""lon"": ""-118.23820683136799"", ""lat"": ""34.142740941262886""}, {""lon"": ""-118.23800799681457"", ""lat"": ""34.142819797472725""}, {""lon"": ""-118.23779409885584"", ""lat"": ""34.142863618091944""}, {""lon"": ""-118.23757396349053"", ""lat"": ""34.14287059495638""}, {""lon"": ""-118.23735667411681"", ""lat"": ""34.14284044017502""}, {""lon"": ""-118.23715119669141"", ""lat"": ""34.142774398011326""}, {""lon"": ""-118.23696600973643"", ""lat"": ""34.14267519353776""}, {""lon"": ""-118.23680875446765"", ""lat"": ""34.14254692018326""}, {""lon"": ""-118.23668591948616"", ""lat"": ""34.14239487081521""}, {""lon"": ""-118.2365740829287"", ""lat"": ""34.14222042816957""}, {""lon"": ""-118.23648976310787"", ""lat"": ""34.14204810953359""}, {""lon"": ""-118.2364497667965"", ""lat"": ""34.141865071058696""}, {""lon"": ""-118.23645579611052"", ""lat"": ""34.14167910359264""}, {""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}]",2026-08-27T17:14:52Z
glendale,D172378,7,9,49,08/26 09:32 pm,2026-08-27T04:32:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 42 min,762,,,,34.140935835154295,-118.23787769833162,40,"[{""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}, {""lon"": ""-118.23827342084543"", ""lat"": ""34.13939092207456""}, {""lon"": ""-118.23848302821702"", ""lat"": ""34.13942847019852""}, {""lon"": ""-118.23867965427877"", ""lat"": ""34.1394995748558""}, {""lon"": ""-118.23885561272893"", ""lat"": ""34.13960145650525""}, {""lon"": ""-118.23900402511542"", ""lat"": ""34.13973013249885""}, {""lon"": ""-118.23911908971253"", ""lat"": ""34.139880572755644""}, {""lon"": ""-118.23919630832182"", ""lat"": ""34.14004689638055""}, {""lon"": ""-118.23923266213176"", ""lat"": ""34.1402226015441""}, {""lon"": ""-118.23925782292625"", ""lat"": ""34.1405153203978""}, {""lon"": ""-118.23926043551388"", ""lat"": ""34.1405647745112""}, {""lon"": ""-118.23926295517488"", ""lat"": ""34.14069215208619""}, {""lon"": ""-118.23926201776602"", ""lat"": ""34.14074729005536""}, {""lon"": ""-118.23923243053262"", ""lat"": ""34.141297080321806""}, {""lon"": ""-118.23920245234993"", ""lat"": ""34.14147104149783""}, {""lon"": ""-118.2391324623766"", ""lat"": ""34.14163686417091""}, {""lon"": ""-118.23902511879375"", ""lat"": ""34.14178824995087""}, {""lon"": ""-118.23888449863234"", ""lat"": ""34.14191944876673""}, {""lon"": ""-118.23871594293705"", ""lat"": ""34.14202547728107""}, {""lon"": ""-118.23852585390651"", ""lat"": ""34.142102308184""}, {""lon"": ""-118.2383214517135"", ""lat"": ""34.142147023174914""}, {""lon"": ""-118.2381105002435"", ""lat"": ""34.14215792381908""}, {""lon"": ""-118.2379010121718"", ""lat"": ""34.142134596066455""}, {""lon"": ""-118.237227653061"", ""lat"": ""34.14200306786799""}, {""lon"": ""-118.23701650307865"", ""lat"": ""34.14194215281152""}, {""lon"": ""-118.23682485518832"", ""lat"": ""34.14184654226357""}, {""lon"": ""-118.2366608490306"", ""lat"": ""34.14172029701227""}, {""lon"": ""-118.23653145015578"", ""lat"": ""34.14156877895137""}, {""lon"": ""-118.23644215418419"", ""lat"": ""34.14139842333448""}, {""lon"": ""-118.23639675341643"", ""lat"": ""34.14121646544325""}, {""lon"": ""-118.23639717580336"", ""lat"": ""34.1410306332813""}, {""lon"": ""-118.23649840041561"", ""lat"": ""34.14023287745703""}, {""lon"": ""-118.23654161570747"", ""lat"": ""34.14005896262014""}, {""lon"": ""-118.2366249850567"", ""lat"": ""34.1398954628321""}, {""lon"": ""-118.23674527469262"", ""lat"": ""34.13974871956608""}, {""lon"": ""-118.23689781892865"", ""lat"": ""34.13962442434795""}, {""lon"": ""-118.23707670114243"", ""lat"": ""34.13952739801814""}, {""lon"": ""-118.23727498325977"", ""lat"": ""34.13946140376568""}, {""lon"": ""-118.23748497484146"", ""lat"": ""34.13942900118342""}, {""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}]",2026-08-27T17:29:51Z
glendale,D172379,7,9,29,08/26 09:28 pm,2026-08-27T04:28:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 46 min,766,,,,34.141483783850944,-118.23788023909542,37,"[{""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}, {""lon"": ""-118.2365924716035"", ""lat"": ""34.140950128746084""}, {""lon"": ""-118.23668277820222"", ""lat"": ""34.140786512003075""}, {""lon"": ""-118.23681037384877"", ""lat"": ""34.1406410718651""}, {""lon"": ""-118.23697017279383"", ""lat"": ""34.14051960512757""}, {""lon"": ""-118.23715580584742"", ""lat"": ""34.14042695305582""}, {""lon"": ""-118.23735987423676"", ""lat"": ""34.14036680844122""}, {""lon"": ""-118.23757424448505"", ""lat"": ""34.140341568431154""}, {""lon"": ""-118.23779037255979"", ""lat"": ""34.140352238996094""}, {""lon"": ""-118.23799964437742"", ""lat"": ""34.14039839483984""}, {""lon"": ""-118.23854273532388"", ""lat"": ""34.140567990122165""}, {""lon"": ""-118.23874638295622"", ""lat"": ""34.140652830255966""}, {""lon"": ""-118.23892422668311"", ""lat"": ""34.14077116737902""}, {""lon"": ""-118.23906842099748"", ""lat"": ""34.14091778116794""}, {""lon"": ""-118.23917260470652"", ""lat"": ""34.14108620387635""}, {""lon"": ""-118.23923218156547"", ""lat"": ""34.141269005637625""}, {""lon"": ""-118.23925853147432"", ""lat"": ""34.14140527101127""}, {""lon"": ""-118.23927155847726"", ""lat"": ""34.14158137969227""}, {""lon"": ""-118.23924309124634"", ""lat"": ""34.14175622629169""}, {""lon"": ""-118.23917421946119"", ""lat"": ""34.14192311642399""}, {""lon"": ""-118.23906757981533"", ""lat"": ""34.14207566029616""}, {""lon"": ""-118.23892725509602"", ""lat"": ""34.14220801736309""}, {""lon"": ""-118.23838239813124"", ""lat"": ""34.14263030328244""}, {""lon"": ""-118.23820683136799"", ""lat"": ""34.142740941262886""}, {""lon"": ""-118.23800799681457"", ""lat"": ""34.142819797472725""}, {""lon"": ""-118.23779409885584"", ""lat"": ""34.142863618091944""}, {""lon"": ""-118.23757396349053"", ""lat"": ""34.14287059495638""}, {""lon"": ""-118.23735667411681"", ""lat"": ""34.14284044017502""}, {""lon"": ""-118.23715119669141"", ""lat"": ""34.142774398011326""}, {""lon"": ""-118.23696600973643"", ""lat"": ""34.14267519353776""}, {""lon"": ""-118.23680875446765"", ""lat"": ""34.14254692018326""}, {""lon"": ""-118.23668591948616"", ""lat"": ""34.14239487081521""}, {""lon"": ""-118.2365740829287"", ""lat"": ""34.14222042816957""}, {""lon"": ""-118.23648976310787"", ""lat"": ""34.14204810953359""}, {""lon"": ""-118.2364497667965"", ""lat"": ""34.141865071058696""}, {""lon"": ""-118.23645579611052"", ""lat"": ""34.14167910359264""}, {""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}]",2026-08-27T17:29:51Z
glendale,D172378,7,9,49,08/26 09:32 pm,2026-08-27T04:32:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 42 min,762,,,,34.140935835154295,-118.23787769833162,40,"[{""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}, {""lon"": ""-118.23827342084543"", ""lat"": ""34.13939092207456""}, {""lon"": ""-118.23848302821702"", ""lat"": ""34.13942847019852""}, {""lon"": ""-118.23867965427877"", ""lat"": ""34.1394995748558""}, {""lon"": ""-118.23885561272893"", ""lat"": ""34.13960145650525""}, {""lon"": ""-118.23900402511542"", ""lat"": ""34.13973013249885""}, {""lon"": ""-118.23911908971253"", ""lat"": ""34.139880572755644""}, {""lon"": ""-118.23919630832182"", ""lat"": ""34.14004689638055""}, {""lon"": ""-118.23923266213176"", ""lat"": ""34.1402226015441""}, {""lon"": ""-118.23925782292625"", ""lat"": ""34.1405153203978""}, {""lon"": ""-118.23926043551388"", ""lat"": ""34.1405647745112""}, {""lon"": ""-118.23926295517488"", ""lat"": ""34.14069215208619""}, {""lon"": ""-118.23926201776602"", ""lat"": ""34.14074729005536""}, {""lon"": ""-118.23923243053262"", ""lat"": ""34.141297080321806""}, {""lon"": ""-118.23920245234993"", ""lat"": ""34.14147104149783""}, {""lon"": ""-118.2391324623766"", ""lat"": ""34.14163686417091""}, {""lon"": ""-118.23902511879375"", ""lat"": ""34.14178824995087""}, {""lon"": ""-118.23888449863234"", ""lat"": ""34.14191944876673""}, {""lon"": ""-118.23871594293705"", ""lat"": ""34.14202547728107""}, {""lon"": ""-118.23852585390651"", ""lat"": ""34.142102308184""}, {""lon"": ""-118.2383214517135"", ""lat"": ""34.142147023174914""}, {""lon"": ""-118.2381105002435"", ""lat"": ""34.14215792381908""}, {""lon"": ""-118.2379010121718"", ""lat"": ""34.142134596066455""}, {""lon"": ""-118.237227653061"", ""lat"": ""34.14200306786799""}, {""lon"": ""-118.23701650307865"", ""lat"": ""34.14194215281152""}, {""lon"": ""-118.23682485518832"", ""lat"": ""34.14184654226357""}, {""lon"": ""-118.2366608490306"", ""lat"": ""34.14172029701227""}, {""lon"": ""-118.23653145015578"", ""lat"": ""34.14156877895137""}, {""lon"": ""-118.23644215418419"", ""lat"": ""34.14139842333448""}, {""lon"": ""-118.23639675341643"", ""lat"": ""34.14121646544325""}, {""lon"": ""-118.23639717580336"", ""lat"": ""34.1410306332813""}, {""lon"": ""-118.23649840041561"", ""lat"": ""34.14023287745703""}, {""lon"": ""-118.23654161570747"", ""lat"": ""34.14005896262014""}, {""lon"": ""-118.2366249850567"", ""lat"": ""34.1398954628321""}, {""lon"": ""-118.23674527469262"", ""lat"": ""34.13974871956608""}, {""lon"": ""-118.23689781892865"", ""lat"": ""34.13962442434795""}, {""lon"": ""-118.23707670114243"", ""lat"": ""34.13952739801814""}, {""lon"": ""-118.23727498325977"", ""lat"": ""34.13946140376568""}, {""lon"": ""-118.23748497484146"", ""lat"": ""34.13942900118342""}, {""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}]",2026-08-27T17:44:49Z
glendale,D172379,7,9,29,08/26 09:28 pm,2026-08-27T04:28:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,12 hr 46 min,766,,,,34.141483783850944,-118.23788023909542,37,"[{""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}, {""lon"": ""-118.2365924716035"", ""lat"": ""34.140950128746084""}, {""lon"": ""-118.23668277820222"", ""lat"": ""34.140786512003075""}, {""lon"": ""-118.23681037384877"", ""lat"": ""34.1406410718651""}, {""lon"": ""-118.23697017279383"", ""lat"": ""34.14051960512757""}, {""lon"": ""-118.23715580584742"", ""lat"": ""34.14042695305582""}, {""lon"": ""-118.23735987423676"", ""lat"": ""34.14036680844122""}, {""lon"": ""-118.23757424448505"", ""lat"": ""34.140341568431154""}, {""lon"": ""-118.23779037255979"", ""lat"": ""34.140352238996094""}, {""lon"": ""-118.23799964437742"", ""lat"": ""34.14039839483984""}, {""lon"": ""-118.23854273532388"", ""lat"": ""34.140567990122165""}, {""lon"": ""-118.23874638295622"", ""lat"": ""34.140652830255966""}, {""lon"": ""-118.23892422668311"", ""lat"": ""34.14077116737902""}, {""lon"": ""-118.23906842099748"", ""lat"": ""34.14091778116794""}, {""lon"": ""-118.23917260470652"", ""lat"": ""34.14108620387635""}, {""lon"": ""-118.23923218156547"", ""lat"": ""34.141269005637625""}, {""lon"": ""-118.23925853147432"", ""lat"": ""34.14140527101127""}, {""lon"": ""-118.23927155847726"", ""lat"": ""34.14158137969227""}, {""lon"": ""-118.23924309124634"", ""lat"": ""34.14175622629169""}, {""lon"": ""-118.23917421946119"", ""lat"": ""34.14192311642399""}, {""lon"": ""-118.23906757981533"", ""lat"": ""34.14207566029616""}, {""lon"": ""-118.23892725509602"", ""lat"": ""34.14220801736309""}, {""lon"": ""-118.23838239813124"", ""lat"": ""34.14263030328244""}, {""lon"": ""-118.23820683136799"", ""lat"": ""34.142740941262886""}, {""lon"": ""-118.23800799681457"", ""lat"": ""34.142819797472725""}, {""lon"": ""-118.23779409885584"", ""lat"": ""34.142863618091944""}, {""lon"": ""-118.23757396349053"", ""lat"": ""34.14287059495638""}, {""lon"": ""-118.23735667411681"", ""lat"": ""34.14284044017502""}, {""lon"": ""-118.23715119669141"", ""lat"": ""34.142774398011326""}, {""lon"": ""-118.23696600973643"", ""lat"": ""34.14267519353776""}, {""lon"": ""-118.23680875446765"", ""lat"": ""34.14254692018326""}, {""lon"": ""-118.23668591948616"", ""lat"": ""34.14239487081521""}, {""lon"": ""-118.2365740829287"", ""lat"": ""34.14222042816957""}, {""lon"": ""-118.23648976310787"", ""lat"": ""34.14204810953359""}, {""lon"": ""-118.2364497667965"", ""lat"": ""34.141865071058696""}, {""lon"": ""-118.23645579611052"", ""lat"": ""34.14167910359264""}, {""lon"": ""-118.23654305364101"", ""lat"": ""34.141125400798764""}]",2026-08-27T17:44:49Z
glendale,D172378,7,9,49,08/26 09:32 pm,2026-08-27T04:32:00Z,Aug 27 2026 07:32 am,2026-08-27T14:32:00Z,13 hr 27 min,807,,,,34.140935835154295,-118.23787769833162,40,"[{""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}, {""lon"": ""-118.23827342084543"", ""lat"": ""34.13939092207456""}, {""lon"": ""-118.23848302821702"", ""lat"": ""34.13942847019852""}, {""lon"": ""-118.23867965427877"", ""lat"": ""34.1394995748558""}, {""lon"": ""-118.23885561272893"", ""lat"": ""34.13960145650525""}, {""lon"": ""-118.23900402511542"", ""lat"": ""34.13973013249885""}, {""lon"": ""-118.23911908971253"", ""lat"": ""34.139880572755644""}, {""lon"": ""-118.23919630832182"", ""lat"": ""34.14004689638055""}, {""lon"": ""-118.23923266213176"", ""lat"": ""34.1402226015441""}, {""lon"": ""-118.23925782292625"", ""lat"": ""34.1405153203978""}, {""lon"": ""-118.23926043551388"", ""lat"": ""34.1405647745112""}, {""lon"": ""-118.23926295517488"", ""lat"": ""34.14069215208619""}, {""lon"": ""-118.23926201776602"", ""lat"": ""34.14074729005536""}, {""lon"": ""-118.23923243053262"", ""lat"": ""34.141297080321806""}, {""lon"": ""-118.23920245234993"", ""lat"": ""34.14147104149783""}, {""lon"": ""-118.2391324623766"", ""lat"": ""34.14163686417091""}, {""lon"": ""-118.23902511879375"", ""lat"": ""34.14178824995087""}, {""lon"": ""-118.23888449863234"", ""lat"": ""34.14191944876673""}, {""lon"": ""-118.23871594293705"", ""lat"": ""34.14202547728107""}, {""lon"": ""-118.23852585390651"", ""lat"": ""34.142102308184""}, {""lon"": ""-118.2383214517135"", ""lat"": ""34.142147023174914""}, {""lon"": ""-118.2381105002435"", ""lat"": ""34.14215792381908""}, {""lon"": ""-118.2379010121718"", ""lat"": ""34.142134596066455""}, {""lon"": ""-118.237227653061"", ""lat"": ""34.14200306786799""}, {""lon"": ""-118.23701650307865"", ""lat"": ""34.14194215281152""}, {""lon"": ""-118.23682485518832"", ""lat"": ""34.14184654226357""}, {""lon"": ""-118.2366608490306"", ""lat"": ""34.14172029701227""}, {""lon"": ""-118.23653145015578"", ""lat"": ""34.14156877895137""}, {""lon"": ""-118.23644215418419"", ""lat"": ""34.14139842333448""}, {""lon"": ""-118.23639675341643"", ""lat"": ""34.14121646544325""}, {""lon"": ""-118.23639717580336"", ""lat"": ""34.1410306332813""}, {""lon"": ""-118.23649840041561"", ""lat"": ""34.14023287745703""}, {""lon"": ""-118.23654161570747"", ""lat"": ""34.14005896262014""}, {""lon"": ""-118.2366249850567"", ""lat"": ""34.1398954628321""}, {""lon"": ""-118.23674527469262"", ""lat"": ""34.13974871956608""}, {""lon"": ""-118.23689781892865"", ""lat"": ""34.13962442434795""}, {""lon"": ""-118.23707670114243"", ""lat"": ""34.13952739801814""}, {""lon"": ""-118.23727498325977"", ""lat"": ""34.13946140376568""}, {""lon"": ""-118.23748497484146"", ""lat"": ""34.13942900118342""}, {""lon"": ""-118.23805902587183"", ""lat"": ""34.139388398272295""}]",2026-08-27T17:59:49Z
